2008.08.25,00:00,2.62680,2.63000,2.62470,2.62640,1008
2008.08.26,00:00,2.64740,2.64740,2.63340,2.64310,7761
2008.08.27,00:00,2.61380,2.61630,2.59640,2.60120,4892
2008.08.28,00:00,2.60100,2.60930,2.59500,2.60740,12334
2008.09.03,00:00,2.59210,2.59810,2.59140,2.59800,545
2008.09.04,00:00,2.59650,2.59980,2.59640,2.59880,80
2008.09.08,00:00,2.61750,2.62240,2.61590,2.61720,235
2008.09.19,00:00,2.66820,2.67590,2.66560,2.67480,361
2008.09.22,00:00,2.68120,2.69980,2.64950,2.69470,13999
2008.09.23,00:00,2.69480,2.73050,2.68130,2.72520,16595
2008.09.24,00:00,2.72500,2.72860,2.69290,2.70340,13981
2008.09.25,00:00,2.70280,2.71390,2.67630,2.68020,16565
2008.09.26,00:00,2.67980,2.69500,2.67110,2.68790,14358
2008.09.29,00:00,2.66500,2.70930,2.65350,2.68640,19562
2008.09.30,00:00,2.68660,2.68920,2.64870,2.66010,17182
2008.10.01,00:00,2.66030,2.66470,2.61920,2.63290,18365
2008.10.02,00:00,2.63250,2.68780,2.62690,2.66770,18306
2008.10.03,00:00,2.66780,2.69190,2.64930,2.67660,14560
2008.10.06,00:00,2.72470,2.80560,2.72000,2.77600,4439
2008.10.07,00:00,2.77630,2.80590,2.72750,2.79690,12813
2008.10.08,00:00,2.79760,2.98340,2.78860,2.85470,17269
2008.10.09,00:00,2.85460,2.90620,2.76740,2.82590,17638
2008.10.10,00:00,2.82660,2.88710,2.81680,2.86800,14410
2008.10.13,00:00,2.85230,2.89300,2.78810,2.83310,14588
2008.10.14,00:00,2.83300,2.83330,2.76390,2.80780,18715
2008.10.15,00:00,2.80800,2.90220,2.79800,2.87730,24878
2008.10.16,00:00,2.87720,2.89300,2.78810,2.80330,22518
2008.10.17,00:00,2.80290,2.84570,2.78500,2.82290,14626
2008.10.20,00:00,2.83920,2.84380,2.73370,2.76510,13025
2008.10.21,00:00,2.76500,2.79790,2.73030,2.73830,14165
2008.10.22,00:00,2.73860,2.78860,2.70910,2.73090,21206
2008.10.23,00:00,2.73100,2.78370,2.69980,2.72870,17312
2008.10.24,00:00,2.72760,2.86660,2.71460,2.85890,19566
2008.10.27,00:00,2.83480,2.89980,2.80570,2.86810,19059
2008.10.28,00:00,2.86830,2.87160,2.77750,2.78870,19526
2008.10.29,00:00,2.78890,2.82010,2.75920,2.79710,19616
2008.10.30,00:00,2.79680,2.82590,2.75210,2.77940,18007
2008.10.31,00:00,2.77920,2.81020,2.74750,2.75400,18501
2008.11.02,00:00,2.74600,2.74630,2.74190,2.74190,18
2008.11.03,00:00,2.74180,2.75650,2.64970,2.66300,12113
2008.11.04,00:00,2.66320,2.68490,2.61060,2.63100,15913
2008.11.05,00:00,2.63080,2.67200,2.61360,2.66450,18301
2008.11.06,00:00,2.66460,2.67920,2.61280,2.65740,18339
2008.11.07,00:00,2.65780,2.69570,2.64420,2.64420,14580
2008.11.09,00:00,2.64460,2.64980,2.62950,2.63140,388
2008.11.10,00:00,2.63150,2.70180,2.60890,2.67670,14021
2008.11.11,00:00,2.67660,2.70710,2.65600,2.68900,18519
2008.11.12,00:00,2.68890,2.69320,2.63910,2.66930,22020
2008.11.13,00:00,2.66910,2.69410,2.57390,2.59340,28517
2008.11.14,00:00,2.59310,2.66980,2.58750,2.66200,22175
2008.11.16,00:00,2.67740,2.67930,2.65230,2.66940,536
2008.11.17,00:00,2.66980,2.72650,2.64260,2.72070,19672
2008.11.18,00:00,2.72080,2.74450,2.69810,2.71030,11522
2008.11.19,00:00,2.71070,2.76070,2.70640,2.75560,8557
2008.11.20,00:00,2.75610,2.83890,2.74040,2.81830,25349
2008.11.21,00:00,2.81850,2.85130,2.76660,2.77840,22345
2008.11.23,00:00,2.76860,2.77910,2.76770,2.77570,343
2008.11.24,00:00,2.77590,2.81880,2.75320,2.76420,16207
2008.11.25,00:00,2.76410,2.85680,2.74630,2.81320,13662
2008.11.26,00:00,2.81330,2.82550,2.75600,2.78320,19502
2008.11.27,00:00,2.78330,2.81290,2.76860,2.79070,11373
2008.11.28,00:00,2.79080,2.81090,2.77980,2.79900,14073
2008.11.30,00:00,2.80290,2.82380,2.80290,2.82290,256
2008.12.01,00:00,2.82270,2.85300,2.76110,2.81230,12981
2008.12.02,00:00,2.81220,2.83690,2.76760,2.80150,14555
2008.12.03,00:00,2.80110,2.82470,2.76060,2.76460,20994
2008.12.04,00:00,2.76450,2.78330,2.70690,2.75530,11434
2008.12.05,00:00,2.75500,2.79490,2.74430,2.75210,17195
2008.12.07,00:00,2.74570,2.74580,2.74330,2.74340,48
2008.12.08,00:00,2.74350,2.77060,2.71500,2.72270,21690
2008.12.09,00:00,2.72260,2.75620,2.71200,2.72050,10589
2008.12.10,00:00,2.72020,2.73650,2.68870,2.72300,11104
2008.12.11,00:00,2.72270,2.73600,2.68380,2.72470,22199
2008.12.12,00:00,2.72450,2.75550,2.71330,2.72890,20620
2008.12.14,00:00,2.73160,2.74600,2.73160,2.74460,231
2008.12.15,00:00,2.74450,2.77060,2.70110,2.76570,16339
2008.12.16,00:00,2.76460,2.76680,2.67200,2.69260,16649
2008.12.17,00:00,2.69250,2.70030,2.60770,2.61560,28656
2008.12.18,00:00,2.61570,2.63090,2.51890,2.57150,22687
2008.12.19,00:00,2.57110,2.61760,2.56510,2.59610,20226
2008.12.21,00:00,2.59720,2.60250,2.59670,2.59740,183
2008.12.22,00:00,2.59770,2.59940,2.55230,2.58910,26697
2008.12.23,00:00,2.58900,2.60440,2.57630,2.59770,22000
2008.12.24,00:00,2.59730,2.60460,2.54500,2.56750,14325
2008.12.26,00:00,2.55390,2.56180,2.52090,2.53470,4260
2008.12.28,00:00,2.52930,2.54510,2.52930,2.54460,267
2008.12.29,00:00,2.54490,2.55260,2.49020,2.49430,25597
2008.12.30,00:00,2.49400,2.51890,2.48450,2.50000,22323
2008.12.31,00:00,2.49990,2.55240,2.45350,2.48090,20149
2009.01.02,00:00,2.49290,2.54060,2.46330,2.48000,23692
2009.01.04,00:00,2.47730,2.47730,2.46440,2.46830,429
2009.01.05,00:00,2.46840,2.50340,2.44740,2.49110,34226
2009.01.06,00:00,2.49100,2.51900,2.45120,2.49230,36956
2009.01.07,00:00,2.49210,2.56230,2.47830,2.55480,10175
2009.01.08,00:00,2.55490,2.60040,2.54890,2.56190,18813
2009.01.09,00:00,2.56200,2.59060,2.54900,2.56740,8038
2009.01.11,00:00,2.56780,2.57280,2.55790,2.55790,333
2009.01.12,00:00,2.55780,2.58720,2.55010,2.58110,18536
2009.01.13,00:00,2.58100,2.65200,2.58030,2.61720,20713
2009.01.14,00:00,2.61760,2.70450,2.60870,2.69490,26178
2009.01.15,00:00,2.69480,2.76540,2.67760,2.70640,25795
2009.01.16,00:00,2.70620,2.74060,2.69200,2.69400,8465
2009.01.18,00:00,2.69450,2.69940,2.69150,2.69570,279
2009.01.19,00:00,2.69560,2.69710,2.64740,2.68340,17068
2009.01.20,00:00,2.68380,2.68820,2.61080,2.67990,23552
2009.01.21,00:00,2.67970,2.68070,2.61040,2.62470,9437
2009.01.22,00:00,2.62460,2.64730,2.59820,2.63230,13049
