Date,Time,Open,High,Low,Close,Volume,PivotPoint,Resistance1,Support1,Resistance2,Support2,Resistance3,Support3
2010.12.16,00:00,2.10161,2.12121,2.10055,2.11105,50945,2.100353333333333,2.111426666666666,2.090386666666666,2.1213933333333332,2.079313333333333,2.1324666666666663,2.069346666666666
2010.12.17,00:00,2.1102,2.1165700000000003,2.09944,2.10398,47913,2.110936666666667,2.1213233333333337,2.1006633333333338,2.131596666666667,2.090276666666667,2.1419833333333336,2.080003333333334
2010.12.19,00:00,2.10543,2.11055,2.1049,2.1081,792,2.1066633333333336,2.113886666666667,2.096756666666667,2.123793333333334,2.0895333333333332,2.1310166666666674,2.0796266666666665
2010.12.20,00:00,2.10816,2.10875,2.0861,2.0934,43632,2.1078500000000004,2.1108000000000007,2.105150000000001,2.1135,2.1022000000000007,2.1164500000000004,2.0995000000000013
2010.12.21,00:00,2.09347,2.09502,2.06778,2.08188,45819,2.0960833333333335,2.106066666666667,2.083416666666667,2.1187333333333336,2.0734333333333335,2.128716666666667,2.060766666666667
2010.12.22,00:00,2.08188,2.08835,2.06633,2.07348,44413,2.08156,2.09534,2.0681000000000003,2.1088,2.05432,2.12258,2.0408600000000003
2010.12.23,00:00,2.0737,2.07565,2.05428,2.06252,38942,2.0760533333333333,2.085776666666667,2.0637566666666665,2.0980733333333337,2.054033333333333,2.107796666666667,2.041736666666666
2010.12.24,00:00,2.06198,2.0684,2.04992,2.0591,14497,2.06415,2.0740200000000004,2.0526500000000003,2.0855200000000003,2.04278,2.0953900000000005,2.03128
2010.12.26,00:00,2.06334,2.066,2.0607,2.06298,1147,2.05914,2.06836,2.0498800000000004,2.07762,2.0406600000000004,2.08684,2.0314000000000005
2010.12.27,00:00,2.06303,2.0663,2.0514200000000002,2.0575200000000002,31008,2.0632266666666665,2.065753333333333,2.0604533333333332,2.068526666666666,2.057926666666667,2.0710533333333325,2.0551533333333336
2010.12.28,00:00,2.0575799999999997,2.06353,2.02041,2.03375,43674,2.0584133333333337,2.065406666666667,2.0505266666666673,2.0732933333333334,2.043533333333334,2.080286666666667,2.0356466666666675
2010.12.29,00:00,2.03389,2.03475,2.01417,2.02143,40381,2.03923,2.0580499999999997,2.0149299999999997,2.08235,1.9961099999999998,2.1011699999999998,1.9718099999999996
2010.12.30,00:00,2.0214,2.0242,1.9951,2.0000400000000003,39752,2.02345,2.03273,2.01215,2.04403,2.00287,2.0533099999999997,1.9915700000000003
2010.12.31,00:00,1.99996,2.011,1.98996,1.99847,33642,2.0064466666666667,2.0177933333333335,1.9886933333333334,2.035546666666667,1.9773466666666668,2.0468933333333332,1.9595933333333335
2011.01.02,00:00,2.00189,2.00579,1.99452,1.9999099999999999,1394,1.99981,2.0096600000000002,1.98862,2.0208500000000003,1.97877,2.0307000000000004,1.9675799999999999
2011.01.03,00:00,1.9998799999999999,2.00716,1.9856099999999999,2.00137,34366,2.0000733333333334,2.0056266666666667,1.9943566666666666,2.0113433333333335,1.9888033333333333,2.016896666666667,1.9830866666666664
2011.01.04,00:00,2.00109,2.04451,1.9991,2.03105,58706,1.9980466666666665,2.010483333333333,1.9889333333333332,2.0195966666666667,1.9764966666666666,2.032033333333333,1.9673833333333333
2011.01.05,00:00,2.03124,2.05123,2.02754,2.0449,68733,2.0248866666666667,2.050673333333333,2.0052633333333336,2.0702966666666667,1.979476666666667,2.096083333333333,1.959853333333334
2011.01.06,00:00,2.04485,2.05113,2.03742,2.04392,64641,2.0412233333333334,2.0549066666666667,2.031216666666667,2.064913333333333,2.0175333333333336,2.0785966666666664,2.007526666666667
2011.01.07,00:00,2.04386,2.05498,2.02998,2.04216,66470,2.0441566666666664,2.050893333333333,2.0371833333333327,2.0578666666666665,2.0304466666666663,2.064603333333333,2.0234733333333326
2011.01.09,00:00,2.04469,2.0467400000000002,2.03361,2.0467400000000002,1708,2.0423733333333334,2.0547666666666666,2.0297666666666667,2.0673733333333333,2.0173733333333335,2.0797666666666665,2.004766666666667
2011.01.10,00:00,2.0466900000000003,2.04945,2.03651,2.04117,57846,2.0423633333333338,2.0511166666666676,2.0379866666666673,2.055493333333334,2.0292333333333334,2.064246666666668,2.024856666666667
2011.01.11,00:00,2.04202,2.05785,2.0393,2.05546,64025,2.0423766666666667,2.0482433333333336,2.0353033333333332,2.055316666666667,2.0294366666666663,2.061183333333334,2.022363333333333
2011.01.12,00:00,2.05553,2.07341,2.051,2.06521,62585,2.05087,2.0624400000000005,2.04389,2.0694200000000005,2.03232,2.080990000000001,2.02534
2011.01.13,00:00,2.06513,2.06963,2.04778,2.05255,69916,2.0632066666666664,2.0754133333333327,2.053003333333333,2.0856166666666662,2.0407966666666666,2.0978233333333325,2.030593333333333
2011.01.14,00:00,2.05268,2.0728,2.05029,2.06877,63221,2.0566533333333332,2.0655266666666665,2.0436766666666664,2.0785033333333334,2.034803333333333,2.0873766666666667,2.021826666666666
2011.01.16,00:00,2.0635,2.06711,2.06277,2.0644,927,2.0639533333333335,2.077616666666667,2.055106666666667,2.0864633333333336,2.0414433333333335,2.100126666666667,2.032596666666667
2011.01.17,00:00,2.06446,2.0672599999999997,2.05187,2.05864,44999,2.06476,2.0667500000000003,2.0624100000000003,2.0691,2.06042,2.0710900000000003,2.0580700000000003
2011.01.18,00:00,2.05876,2.0792900000000003,2.0581099999999997,2.0678900000000002,71927,2.0592566666666667,2.0666433333333334,2.051253333333334,2.0746466666666663,2.043866666666667,2.082033333333333,2.0358633333333342
2011.01.19,00:00,2.0678900000000002,2.0904599999999998,2.05639,2.08753,71655,2.0684299999999998,2.07875,2.0575699999999992,2.0896100000000004,2.047249999999999,2.0999300000000005,2.0363899999999986
2011.01.20,00:00,2.08753,2.1076799999999998,2.07652,2.10637,83233,2.0781266666666665,2.099863333333333,2.065793333333333,2.1121966666666663,2.0440566666666666,2.133933333333333,2.0317233333333333
2011.01.21,00:00,2.10662,2.11515,2.09881,2.10926,70541,2.0968566666666666,2.1171933333333333,2.0860333333333334,2.1280166666666664,2.0656966666666667,2.148353333333333,2.0548733333333336
2011.01.23,00:00,2.10954,2.11061,2.10373,2.10737,1746,2.10774,2.1166700000000005,2.1003300000000005,2.12408,2.0914,2.1330100000000005,2.0839900000000005
2011.01.24,00:00,2.10732,2.11165,2.0884099999999997,2.09083,61271,2.1072366666666666,2.110743333333333,2.1038633333333334,2.1141166666666664,2.100356666666667,2.117623333333333,2.0969833333333336
2011.01.25,00:00,2.0906599999999997,2.0930299999999997,2.05535,2.06085,81215,2.096963333333333,2.1055166666666665,2.082276666666666,2.1202033333333334,2.0737233333333327,2.128756666666667,2.0590366666666657
2011.01.26,00:00,2.06106,2.0768,2.0520400000000003,2.0592599999999996,66798,2.0697433333333333,2.0841366666666667,2.046456666666667,2.107423333333333,2.0320633333333333,2.1218166666666667,2.008776666666667
2011.01.27,00:00,2.05836,2.07222,2.05609,2.06215,75614,2.0627,2.0733599999999996,2.0486,2.0874599999999996,2.0379400000000003,2.0981199999999993,2.0238400000000003
2011.01.28,00:00,2.06215,2.0641700000000003,2.0422599999999997,2.05349,68801,2.063486666666667,2.0708833333333336,2.0547533333333337,2.079616666666667,2.047356666666667,2.0870133333333336,2.0386233333333337
2011.01.30,00:00,2.05706,2.05903,2.0533099999999997,2.0562400000000003,2016,2.0533066666666664,2.064353333333333,2.0424433333333325,2.075216666666667,2.031396666666666,2.0862633333333336,2.020533333333332
2011.01.31,00:00,2.0568,2.0769900000000003,2.04937,2.0735099999999997,69395,2.0561933333333333,2.059076666666667,2.0533566666666667,2.0619133333333335,2.050473333333333,2.064796666666667,2.0476366666666665
2011.02.01,00:00,2.07344,2.0807,2.0617799999999997,2.06244,74328,2.0666233333333333,2.0838766666666664,2.056256666666666,2.0942433333333335,2.039003333333333,2.1114966666666666,2.028636666666666
2011.02.02,00:00,2.06238,2.09729,2.06137,2.09301,64630,2.0683066666666665,2.0748333333333333,2.055913333333333,2.087226666666667,2.049386666666666,2.093753333333334,2.0369933333333323
2011.02.03,00:00,2.0930299999999997,2.10787,2.05773,2.08757,65931,2.0838900000000002,2.1064100000000003,2.0704900000000004,2.11981,2.0479700000000003,2.1423300000000003,2.0345700000000004
2011.02.04,00:00,2.08757,2.09837,2.07603,2.09364,55958,2.0843899999999995,2.111049999999999,2.060909999999999,2.13453,2.0342499999999992,2.1611899999999995,2.0107699999999986
2011.02.06,00:00,2.08838,2.0923,2.08838,2.09044,1103,2.089346666666667,2.1026633333333344,2.080323333333334,2.1116866666666674,2.067006666666667,2.1250033333333347,2.057983333333334
2011.02.07,00:00,2.09049,2.10574,2.08543,2.0876200000000003,63048,2.0903733333333334,2.092366666666667,2.088446666666667,2.0942933333333333,2.0864533333333335,2.096286666666667,2.084526666666667
2011.02.08,00:00,2.08752,2.09346,2.0648299999999997,2.07116,73198,2.09293,2.10043,2.08012,2.11324,2.07262,2.1207399999999996,2.05981
2011.02.09,00:00,2.07116,2.08885,2.06946,2.0867299999999998,65668,2.076483333333333,2.0881366666666663,2.059506666666666,2.105113333333333,2.047853333333333,2.1167666666666665,2.030876666666666
2011.02.10,00:00,2.0867299999999998,2.11741,2.08387,2.11272,65937,2.08168,2.0939,2.07451,2.10107,2.06229,2.11329,2.05512
2011.02.11,00:00,2.11266,2.12347,2.1017099999999997,2.10485,63068,2.1046666666666667,2.1254633333333333,2.0919233333333334,2.1382066666666666,2.071126666666667,2.159003333333333,2.0583833333333335
2011.02.13,00:00,2.1135,2.11669,2.1106,2.1123,1883,2.11001,2.11831,2.0965499999999997,2.1317700000000004,2.0882499999999995,2.1400700000000006,2.0747899999999992
2011.02.14,00:00,2.11231,2.1229,2.11231,2.12069,52315,2.1131966666666666,2.1157933333333334,2.109703333333333,2.119286666666667,2.1071066666666662,2.121883333333334,2.1036133333333327
2011.02.15,00:00,2.12042,2.14985,2.11584,2.1450099999999996,63497,2.1186333333333334,2.124956666666667,2.1143666666666667,2.1292233333333335,2.1080433333333333,2.135546666666667,2.1037766666666666
2011.02.16,00:00,2.1450099999999996,2.15238,2.12531,2.12983,62154,2.1368999999999994,2.1579599999999988,2.123949999999999,2.1709099999999992,2.1028899999999995,2.1919699999999986,2.089939999999999
2011.02.17,00:00,2.1297599999999997,2.13948,2.12522,2.13143,51700,2.13584,2.14637,2.1193,2.16291,2.10877,2.1734400000000003,2.09223
2011.02.18,00:00,2.13151,2.1334400000000002,2.11728,2.13172,47721,2.1320433333333333,2.1388666666666665,2.1246066666666668,2.146303333333333,2.1177833333333336,2.153126666666666,2.110346666666667
2011.02.20,00:00,2.12967,2.13028,2.1250299999999998,2.1278599999999996,1194,2.1274800000000003,2.1376800000000005,2.1215200000000003,2.1436400000000004,2.11132,2.1538400000000006,2.10536
2011.02.21,00:00,2.1278599999999996,2.13334,2.11997,2.12718,35690,2.1277233333333334,2.130416666666667,2.125166666666667,2.1329733333333336,2.122473333333333,2.1356666666666673,2.1199166666666667
2011.02.22,00:00,2.1273400000000002,2.171,2.12732,2.16025,82189,2.12683,2.13369,2.12032,2.1402,2.11346,2.14706,2.10695
2011.02.23,00:00,2.16025,2.1806200000000002,2.15227,2.17787,78595,2.1528566666666666,2.178393333333333,2.1347133333333335,2.1965366666666664,2.109176666666667,2.222073333333333,2.0910333333333337
2011.02.24,00:00,2.1781200000000003,2.1781200000000003,2.14645,2.14892,82200,2.1702533333333336,2.188236666666667,2.159886666666667,2.1986033333333337,2.1419033333333335,2.216586666666667,2.131536666666667
2011.02.25,00:00,2.14889,2.15647,2.13254,2.14542,61996,2.15783,2.16921,2.13754,2.1895000000000002,2.12616,2.20088,2.10587
2011.02.27,00:00,2.14521,2.14521,2.1371,2.14085,1818,2.14481,2.15708,2.13315,2.16874,2.12088,2.18101,2.10922
2011.02.28,00:00,2.14089,2.16525,2.13285,2.16091,70643,2.1410533333333337,2.145006666666667,2.1368966666666673,2.1491633333333335,2.132943333333334,2.153116666666667,2.1287866666666675
2011.03.01,00:00,2.16091,2.17979,2.159,2.17522,73305,2.153003333333333,2.173156666666666,2.140756666666666,2.185403333333333,2.120603333333333,2.205556666666666,2.108356666666666
2011.03.02,00:00,2.17522,2.20099,2.17371,2.1977900000000004,70900,2.1713366666666665,2.183673333333333,2.162883333333333,2.192126666666667,2.150546666666666,2.2044633333333334,2.1420933333333325
2011.03.03,00:00,2.19789,2.20122,2.17645,2.19976,66606,2.19083,2.2079500000000003,2.18067,2.2181100000000002,2.16355,2.2352300000000005,2.15339
2011.03.04,00:00,2.19983,2.21331,2.1994,2.20317,52575,2.1924766666666664,2.208503333333333,2.1837333333333326,2.2172466666666666,2.1677066666666662,2.233273333333333,2.1589633333333325
2011.03.06,00:00,2.20594,2.20887,2.2042200000000003,2.2053,1211,2.205293333333333,2.2111866666666664,2.1972766666666663,2.219203333333333,2.191383333333333,2.2250966666666665,2.1833666666666662
2011.03.07,00:00,2.2053,2.21506,2.19523,2.19635,63972,2.20613,2.2080399999999996,2.2033899999999997,2.2107799999999997,2.20148,2.2126899999999994,2.19874
2011.03.08,00:00,2.19623,2.19732,2.17991,2.18359,67108,2.2022133333333334,2.2091966666666667,2.189366666666667,2.222043333333333,2.1823833333333336,2.2290266666666665,2.169536666666667
2011.03.09,00:00,2.18359,2.20498,2.17893,2.20038,64570,2.18694,2.1939699999999998,2.17656,2.20435,2.16953,2.2113799999999997,2.15915
2011.03.10,00:00,2.20038,2.20453,2.18079,2.1865900000000003,75043,2.1947633333333334,2.210596666666667,2.184546666666667,2.2208133333333335,2.1687133333333333,2.236646666666667,2.1584966666666667
2011.03.11,00:00,2.1865799999999997,2.18968,2.15069,2.16234,72769,2.190636666666667,2.2004833333333336,2.1767433333333335,2.214376666666667,2.1668966666666667,2.2242233333333337,2.1530033333333334
2011.03.13,00:00,2.16531,2.18286,2.16502,2.1746,2686,2.16757,2.18445,2.14546,2.20656,2.12858,2.22344,2.10647
2011.03.14,00:00,2.17453,2.1947900000000002,2.16688,2.18847,69397,2.17416,2.1833,2.1654600000000004,2.1919999999999997,2.1563200000000005,2.2011399999999997,2.1476200000000008
2011.03.15,00:00,2.18847,2.2076700000000002,2.18698,2.20147,104653,2.18338,2.1998800000000003,2.17197,2.2112900000000004,2.1554699999999998,2.2277900000000006,2.1440599999999996
2011.03.16,00:00,2.2014099999999996,2.24618,2.16234,2.2232,99828,2.198706666666667,2.2104333333333335,2.1897433333333334,2.219396666666667,2.1780166666666667,2.2311233333333336,2.1690533333333333
2011.03.17,00:00,2.22327,2.25236,2.21029,2.24309,85416,2.210573333333333,2.258806666666666,2.1749666666666663,2.294413333333333,2.126733333333333,2.342646666666666,2.0911266666666664
2011.03.18,00:00,2.24309,2.24439,2.20834,2.21765,76361,2.235246666666667,2.2602033333333336,2.2181333333333337,2.2773166666666667,2.193176666666667,2.3022733333333334,2.176063333333334
2011.03.20,00:00,2.2212400000000003,2.22315,2.21305,2.21543,1655,2.22346,2.2385800000000002,2.2025300000000003,2.25951,2.1874100000000003,2.27463,2.1664800000000004
2011.03.21,00:00,2.2157400000000003,2.2236700000000003,2.20705,2.2166900000000003,59715,2.2172099999999997,2.2213699999999994,2.2112699999999994,2.2273099999999997,2.2071099999999997,2.2314699999999994,2.2011699999999994
2011.03.22,00:00,2.2166200000000003,2.2214,2.19693,2.21205,62149,2.2158033333333336,2.224556666666667,2.207936666666667,2.2324233333333336,2.1991833333333335,2.241176666666667,2.191316666666667
2011.03.23,00:00,2.2120900000000003,2.21717,2.18119,2.18473,66187,2.210126666666667,2.223323333333334,2.198853333333334,2.234596666666667,2.185656666666667,2.247793333333334,2.174383333333334
2011.03.24,00:00,2.18476,2.18476,2.14335,2.1459099999999998,67994,2.1943633333333334,2.207536666666667,2.171556666666667,2.2303433333333333,2.1583833333333335,2.243516666666667,2.135576666666667
2011.03.25,00:00,2.14607,2.1524900000000002,2.12053,2.12053,62496,2.1580066666666666,2.1726633333333334,2.1312533333333334,2.1994166666666666,2.1165966666666667,2.2140733333333333,2.0898433333333335
2011.03.27,00:00,2.12248,2.13329,2.12122,2.12948,2069,2.131183333333334,2.1418366666666677,2.1098766666666675,2.163143333333334,2.0992233333333337,2.173796666666668,2.0779166666666673
2011.03.28,00:00,2.12942,2.1339900000000003,2.12016,2.13063,60131,2.1279966666666668,2.1347733333333334,2.1227033333333334,2.140066666666667,2.1159266666666667,2.1468433333333334,2.1106333333333334
2011.03.29,00:00,2.13058,2.1344,2.10892,2.11421,66564,2.12826,2.1363600000000003,2.12253,2.1420900000000005,2.1144299999999996,2.1501900000000007,2.1086999999999994
2011.03.30,00:00,2.11441,2.11897,2.0994900000000003,2.11142,70798,2.1191766666666667,2.1294333333333335,2.1039533333333336,2.1446566666666667,2.0936966666666668,2.1549133333333335,2.0784733333333336
2011.03.31,00:00,2.11142,2.12239,2.09832,2.1099099999999997,66604,2.10996,2.12043,2.10095,2.1294399999999998,2.0904800000000003,2.1399099999999995,2.0814700000000004
2011.04.01,00:00,2.1099099999999997,2.11406,2.09171,2.09638,63061,2.1102066666666666,2.122093333333333,2.098023333333333,2.1342766666666666,2.0861366666666665,2.146163333333333,2.073953333333333
2011.04.03,00:00,2.0956599999999996,2.1000099999999997,2.0949400000000002,2.09767,2299,2.1007166666666666,2.109723333333333,2.0873733333333333,2.1230666666666664,2.0783666666666667,2.132073333333333,2.0650233333333334
2011.04.04,00:00,2.09767,2.1097,2.09438,2.09905,55596,2.09754,2.1001399999999997,2.09507,2.1026099999999994,2.0924700000000005,2.105209999999999,2.0900000000000007
2011.04.05,00:00,2.09908,2.12427,2.09265,2.12164,66102,2.1010433333333336,2.107706666666667,2.092386666666667,2.1163633333333336,2.0857233333333336,2.123026666666667,2.077066666666667
2011.04.06,00:00,2.12164,2.12197,2.08955,2.09649,66604,2.1128533333333333,2.1330566666666666,2.1014366666666664,2.1444733333333335,2.081233333333333,2.164676666666667,2.069816666666666
2011.04.07,00:00,2.0964400000000003,2.10645,2.0891900000000003,2.1008400000000003,70924,2.1026700000000003,2.1157900000000005,2.0833700000000004,2.1350900000000004,2.07025,2.1482100000000006,2.0509500000000003
2011.04.08,00:00,2.1007599999999997,2.10472,2.0859900000000002,2.09138,63195,2.098826666666667,2.108463333333334,2.091203333333334,2.116086666666667,2.0815666666666672,2.1257233333333336,2.073943333333334
2011.04.10,00:00,2.08573,2.09616,2.08573,2.0948700000000002,2671,2.09403,2.10207,2.08334,2.1127599999999997,2.0753000000000004,2.1207999999999996,2.0646100000000005
2011.04.11,00:00,2.0948700000000002,2.09959,2.08052,2.08812,64507,2.0922533333333333,2.0987766666666667,2.088346666666667,2.1026833333333332,2.0818233333333334,2.1092066666666667,2.077916666666667
2011.04.12,00:00,2.08814,2.1015599999999997,2.06618,2.0695200000000002,83909,2.08941,2.0983,2.07923,2.10848,2.07034,2.11737,2.0601599999999998
2011.04.13,00:00,2.06949,2.07355,2.0529,2.06428,68679,2.079086666666667,2.091993333333334,2.0566133333333343,2.1144666666666665,2.0437066666666674,2.1273733333333333,2.0212333333333348
2011.04.14,00:00,2.06428,2.0709400000000002,2.053,2.05992,79198,2.0635766666666666,2.074253333333333,2.0536033333333332,2.0842266666666664,2.042926666666667,2.094903333333333,2.0329533333333334
2011.04.15,00:00,2.05999,2.06104,2.03649,2.04022,62639,2.0612866666666667,2.0695733333333335,2.051633333333333,2.079226666666667,2.0433466666666664,2.0875133333333338,2.033693333333333
2011.04.17,00:00,2.03867,2.056,2.03626,2.05428,4431,2.045916666666667,2.0553433333333335,2.0307933333333335,2.070466666666667,2.0213666666666668,2.0798933333333336,2.0062433333333334
2011.04.18,00:00,2.05438,2.0741099999999997,2.0478,2.06658,77224,2.0488466666666665,2.061433333333333,2.041693333333333,2.0685866666666666,2.0291066666666664,2.081173333333333,2.021953333333333
2011.04.19,00:00,2.06658,2.0754099999999998,2.0594200000000003,2.06564,69204,2.06283,2.07786,2.05155,2.0891399999999996,2.0365200000000003,2.1041699999999994,2.0252400000000006
2011.04.20,00:00,2.0655200000000002,2.06738,2.04354,2.05577,77115,2.0668233333333332,2.074226666666666,2.0582366666666667,2.0828133333333327,2.0508333333333337,2.0902166666666657,2.042246666666667
2011.04.21,00:00,2.05571,2.07085,2.04783,2.05927,71928,2.055563333333333,2.0675866666666662,2.0437466666666664,2.079403333333333,2.0317233333333333,2.091426666666666,2.0199066666666665
2011.04.22,00:00,2.0592,2.0651599999999997,2.05523,2.0569599999999997,10650,2.0593166666666662,2.0708033333333327,2.0477833333333324,2.0823366666666665,2.036296666666666,2.093823333333333,2.024763333333332
2011.04.24,00:00,2.05915,2.06177,2.0547,2.05885,1606,2.0591166666666663,2.0630033333333326,2.053073333333333,2.069046666666666,2.0491866666666665,2.0729333333333324,2.043143333333333
2011.04.25,00:00,2.05885,2.06599,2.05701,2.06261,30609,2.0584399999999996,2.0621799999999992,2.055109999999999,2.0655099999999997,2.0513699999999995,2.0692499999999994,2.048039999999999
2011.04.26,00:00,2.0627299999999997,2.0648,2.04108,2.04188,70243,2.0618700000000003,2.0667300000000006,2.0577500000000004,2.0708500000000005,2.05289,2.075710000000001,2.04877
2011.04.27,00:00,2.04192,2.07669,2.03682,2.07309,80219,2.049253333333333,2.0574266666666663,2.0337066666666663,2.072973333333333,2.025533333333333,2.0811466666666663,2.0099866666666664
2011.04.28,00:00,2.07305,2.08621,2.06612,2.07127,72827,2.0622000000000003,2.0875800000000004,2.0477100000000004,2.1020700000000003,2.02233,2.1274500000000005,2.0078400000000003
2011.04.29,00:00,2.07136,2.0808,2.06008,2.0611099999999998,41890,2.0745333333333336,2.082946666666667,2.0628566666666672,2.0946233333333333,2.054443333333334,2.1030366666666667,2.0427666666666675
2011.05.01,00:00,2.06216,2.07662,2.05974,2.06562,4367,2.06733,2.07458,2.0538600000000002,2.08805,2.0466100000000003,2.0953,2.0331400000000004
2011.05.02,00:00,2.06537,2.07176,2.0573900000000003,2.06868,47143,2.0673266666666668,2.0749133333333334,2.0580333333333334,2.0842066666666668,2.0504466666666668,2.0917933333333334,2.0411533333333334
2011.05.03,00:00,2.0686299999999997,2.07292,2.05064,2.06433,75357,2.0659433333333332,2.074496666666666,2.0601266666666667,2.080313333333333,2.0515733333333337,2.0888666666666658,2.045756666666667
2011.05.04,00:00,2.06426,2.09954,2.06358,2.08584,89367,2.06263,2.07462,2.05234,2.08491,2.04035,2.0968999999999998,2.03006
2011.05.05,00:00,2.08587,2.1003,2.07754,2.0821400000000003,92110,2.0829866666666668,2.1023933333333336,2.0664333333333333,2.118946666666667,2.0470266666666666,2.1383533333333338,2.030473333333333
2011.05.06,00:00,2.0821400000000003,2.0898,2.0604,2.06859,100282,2.08666,2.0957800000000004,2.0730200000000005,2.10942,2.0639000000000003,2.1185400000000003,2.0502600000000006
2011.05.08,00:00,2.0640400000000003,2.07329,2.0640400000000003,2.06743,3247,2.07293,2.08546,2.05606,2.10233,2.04353,2.1148599999999997,2.02666
2011.05.09,00:00,2.06733,2.07357,2.0592099999999998,2.0701,79575,2.0682533333333333,2.0724666666666662,2.0632166666666665,2.077503333333333,2.0590033333333335,2.081716666666666,2.0539666666666667
2011.05.10,00:00,2.06999,2.07505,2.05245,2.0600400000000003,80911,2.067626666666667,2.076043333333334,2.0616833333333338,2.0819866666666673,2.0532666666666666,2.0904033333333345,2.0473233333333334
2011.05.11,00:00,2.06015,2.0797,2.0547,2.07334,85783,2.0625133333333334,2.072576666666667,2.049976666666667,2.0851133333333336,2.0399133333333332,2.095176666666667,2.0273766666666666
2011.05.12,00:00,2.07334,2.07632,2.0401599999999998,2.04927,93848,2.0692466666666665,2.083793333333333,2.058793333333333,2.0942466666666664,2.0442466666666665,2.108793333333333,2.033793333333333
2011.05.13,00:00,2.04933,2.0615200000000002,2.04353,2.0549,80416,2.0552499999999996,2.0703399999999994,2.034179999999999,2.0914099999999998,2.0190899999999994,2.1064999999999996,1.998019999999999
2011.05.15,00:00,2.06219,2.06402,2.0503299999999998,2.06015,2591,2.053316666666667,2.0631033333333337,2.0451133333333336,2.071306666666667,2.0353266666666667,2.081093333333334,2.0271233333333334
2011.05.16,00:00,2.06029,2.0855200000000003,2.05971,2.07715,82064,2.0581666666666667,2.0660033333333336,2.052313333333333,2.071856666666667,2.0444766666666663,2.079693333333334,2.038623333333333
2011.05.17,00:00,2.07701,2.0909400000000002,2.06553,2.0680099999999997,91849,2.0741266666666665,2.088543333333333,2.0627333333333326,2.099936666666667,2.048316666666666,2.1143533333333333,2.0369233333333323
2011.05.18,00:00,2.0680099999999997,2.07002,2.0429,2.04486,84992,2.0748266666666666,2.0841233333333333,2.058713333333333,2.100236666666667,2.049416666666666,2.1095333333333337,2.0333033333333326
2011.05.19,00:00,2.0449,2.05592,2.03538,2.04937,84308,2.0525933333333333,2.0622866666666666,2.0351666666666666,2.0797133333333333,2.0254733333333332,2.0894066666666666,2.0080466666666665
2011.05.20,00:00,2.04933,2.05147,2.03397,2.03702,78301,2.04689,2.0584,2.03786,2.06743,2.02635,2.07894,2.01732
2011.05.22,00:00,2.04252,2.04426,2.03932,2.04176,2898,2.04082,2.04767,2.03017,2.05832,2.02332,2.06517,2.01267
2011.05.23,00:00,2.04175,2.05355,2.03376,2.0358,83870,2.0417799999999997,2.0442399999999994,2.0392999999999994,2.0467199999999997,2.0368399999999998,2.0491799999999993,2.0343599999999995
2011.05.24,00:00,2.0358099999999997,2.03734,2.01381,2.02862,81184,2.041036666666667,2.0483133333333337,2.0285233333333337,2.060826666666667,2.021246666666667,2.0681033333333336,2.0087333333333337
2011.05.25,00:00,2.02854,2.04553,2.02718,2.043,85703,2.02659,2.0393700000000003,2.0158400000000003,2.05012,2.00306,2.0629000000000004,1.9923100000000002
2011.05.26,00:00,2.04298,2.04326,2.0095,2.02141,69909,2.03857,2.04996,2.03161,2.05692,2.02022,2.06831,2.0132600000000003
2011.05.27,00:00,2.0215400000000003,2.03025,2.00326,2.00371,61389,2.0247233333333337,2.0399466666666672,2.0061866666666672,2.0584833333333337,1.9909633333333336,2.0737066666666673,1.9724266666666672
2011.05.29,00:00,2.01209,2.01894,2.00657,2.00768,1622,2.0124066666666667,2.0215533333333333,1.9945633333333332,2.0393966666666667,1.9854166666666666,2.0485433333333334,1.9675733333333332
2011.05.30,00:00,2.00659,2.01905,2.00659,2.01399,26588,2.011063333333334,2.0155566666666678,2.0031866666666676,2.023433333333334,1.9986933333333337,2.027926666666668,1.9908166666666673
2011.05.31,00:00,2.01397,2.01447,1.99217,1.99663,51704,2.0132100000000004,2.0198300000000007,2.0073700000000008,2.0256700000000003,2.0007500000000005,2.0322900000000006,1.9949100000000008
2011.06.01,00:00,1.9967,2.0085599999999997,1.98859,2.00261,53294,2.00109,2.0100100000000003,1.9877099999999999,2.02339,1.9787899999999998,2.0323100000000003,1.9654099999999997
2011.06.02,00:00,2.00261,2.0135,1.99931,2.0074099999999997,51601,1.9999199999999997,2.0112499999999995,1.9912799999999997,2.0198899999999993,1.97995,2.031219999999999,1.9713100000000001
2011.06.03,00:00,2.00743,2.02088,1.9982799999999998,2.01321,43724,2.00674,2.0141700000000005,1.9999800000000003,2.0209300000000003,1.99255,2.0283600000000006,1.9857900000000002
2011.06.05,00:00,2.01229,2.0150200000000003,2.01222,2.01379,1562,2.0107899999999996,2.0232999999999994,2.0006999999999993,2.03339,1.9881899999999995,2.0458999999999996,1.978099999999999
2011.06.06,00:00,2.01379,2.0181,2.00227,2.0051400000000004,38140,2.013676666666667,2.015133333333334,2.0123333333333338,2.016476666666667,2.010876666666667,2.017933333333334,2.0095333333333336
2011.06.07,00:00,2.0051099999999997,2.00738,1.99669,2.0047,44979,2.0085033333333335,2.014736666666667,1.998906666666667,2.0243333333333333,1.9926733333333337,2.0305666666666666,1.9830766666666673
