2014.09.04,10:00,1.97819,1.97835,1.97685,1.97728,2653
2014.09.04,11:00,1.97724,1.97733,1.97601,1.97605,2713
2014.09.04,12:00,1.97608,1.97663,1.97556,1.97605,1976
2014.09.04,13:00,1.97605,1.97673,1.97523,1.97548,2758
2014.09.04,14:00,1.97527,1.97724,1.97314,1.97396,5505
2014.09.04,15:00,1.97406,1.97487,1.96676,1.97045,11180
2014.09.04,16:00,1.97043,1.97297,1.96978,1.97039,5375
2014.09.04,17:00,1.97034,1.97187,1.96900,1.96925,6150
2014.09.04,18:00,1.96927,1.97129,1.96709,1.96714,7784
2014.09.04,19:00,1.96714,1.96932,1.96667,1.96928,3761
2014.09.04,20:00,1.96928,1.96974,1.96662,1.96663,2398
2014.09.04,21:00,1.96666,1.96870,1.96666,1.96730,2009
2014.09.04,22:00,1.96717,1.96831,1.96673,1.96741,3941
2014.09.04,23:00,1.96741,1.96799,1.96465,1.96465,3256
2014.09.05,00:00,1.96485,1.96698,1.96317,1.96465,2936
2014.09.05,01:00,1.96461,1.96792,1.96458,1.96756,3141
2014.09.05,02:00,1.96759,1.96991,1.96625,1.96874,2962
2014.09.05,03:00,1.96874,1.96977,1.96802,1.96916,2779
2014.09.05,04:00,1.96916,1.96930,1.96714,1.96873,1738
2014.09.05,05:00,1.96873,1.96937,1.96813,1.96849,1646
2014.09.05,06:00,1.96851,1.96971,1.96783,1.96830,1426
2014.09.05,07:00,1.96830,1.96897,1.96744,1.96800,1307
2014.09.05,08:00,1.96800,1.96919,1.96798,1.96835,1561
2014.09.05,09:00,1.96835,1.97009,1.96743,1.96933,2526
2014.09.05,10:00,1.96933,1.97083,1.96861,1.96943,4131
2014.09.05,11:00,1.96952,1.97023,1.96739,1.96872,3435
2014.09.05,12:00,1.96868,1.96886,1.96631,1.96635,3305
2014.09.05,13:00,1.96643,1.96716,1.96529,1.96566,2421
2014.09.05,14:00,1.96563,1.96601,1.96374,1.96386,3026
2014.09.05,15:00,1.96386,1.96504,1.95622,1.95925,8306
2014.09.05,16:00,1.95925,1.96123,1.95866,1.95895,4237
2014.09.05,17:00,1.95927,1.96064,1.95665,1.95971,4017
2014.09.05,18:00,1.95971,1.96011,1.95805,1.95878,2212
2014.09.05,19:00,1.95878,1.95900,1.95768,1.95879,2112
2014.09.05,20:00,1.95876,1.95973,1.95868,1.95933,1477
2014.09.05,21:00,1.95933,1.96097,1.95843,1.96023,1505
2014.09.05,22:00,1.96033,1.96089,1.95934,1.96024,1209
2014.09.05,23:00,1.96028,1.96100,1.95900,1.95900,917
2014.09.08,00:00,1.94573,1.94813,1.94553,1.94764,860
2014.09.08,01:00,1.94757,1.95169,1.94733,1.95103,1762
2014.09.08,02:00,1.95084,1.95119,1.94859,1.94952,1791
2014.09.08,03:00,1.94952,1.95113,1.94923,1.95006,2023
2014.09.08,04:00,1.95006,1.95054,1.94785,1.94816,1580
2014.09.08,05:00,1.94819,1.94975,1.94802,1.94929,1408
2014.09.08,06:00,1.94923,1.95034,1.94731,1.94731,1212
2014.09.08,07:00,1.94751,1.94816,1.94702,1.94789,1191
2014.09.08,08:00,1.94792,1.94874,1.94523,1.94543,2284
2014.09.08,09:00,1.94553,1.94673,1.94203,1.94265,3962
2014.09.08,10:00,1.94265,1.94404,1.94213,1.94294,3850
2014.09.08,11:00,1.94290,1.94442,1.93977,1.94029,3616
2014.09.08,12:00,1.94028,1.94073,1.93617,1.93888,4894
2014.09.08,13:00,1.93888,1.93932,1.93723,1.93915,3346
2014.09.08,14:00,1.93898,1.94339,1.93898,1.94328,3596
2014.09.08,15:00,1.94333,1.94575,1.94253,1.94527,3307
2014.09.08,16:00,1.94523,1.94874,1.94463,1.94805,4197
2014.09.08,17:00,1.94807,1.95182,1.94642,1.94679,3888
2014.09.08,18:00,1.94681,1.94923,1.94663,1.94785,4570
2014.09.08,19:00,1.94785,1.95229,1.94783,1.95075,2998
2014.09.08,20:00,1.95073,1.95253,1.94460,1.94523,6546
2014.09.08,21:00,1.94519,1.94613,1.94399,1.94507,3057
2014.09.08,22:00,1.94516,1.94663,1.94430,1.94537,2908
2014.09.08,23:00,1.94543,1.94653,1.94476,1.94583,2112
2014.09.09,00:00,1.94591,1.94680,1.94268,1.94328,1218
2014.09.09,01:00,1.94333,1.94509,1.94326,1.94483,1499
2014.09.09,02:00,1.94473,1.94595,1.94393,1.94554,1319
2014.09.09,03:00,1.94558,1.94636,1.94443,1.94635,1685
2014.09.09,04:00,1.94638,1.94676,1.94470,1.94618,2096
2014.09.09,05:00,1.94622,1.94846,1.94581,1.94679,2344
2014.09.09,06:00,1.94679,1.94729,1.94563,1.94694,2210
2014.09.09,07:00,1.94691,1.94756,1.94545,1.94603,1951
2014.09.09,08:00,1.94607,1.94665,1.94503,1.94566,1428
2014.09.09,09:00,1.94566,1.94684,1.94496,1.94620,3123
2014.09.09,10:00,1.94621,1.94993,1.94583,1.94987,4429
2014.09.09,11:00,1.94985,1.95128,1.94666,1.94941,5510
2014.09.09,12:00,1.94943,1.94976,1.94704,1.94933,4097
2014.09.09,13:00,1.94933,1.95081,1.94656,1.94848,4528
2014.09.09,14:00,1.94848,1.94887,1.94530,1.94576,3364
2014.09.09,15:00,1.94583,1.94957,1.94539,1.94940,4096
2014.09.09,16:00,1.94940,1.95241,1.94859,1.95224,4570
2014.09.09,17:00,1.95220,1.95522,1.94850,1.94887,6456
2014.09.09,18:00,1.94880,1.95151,1.94786,1.95117,4975
2014.09.09,19:00,1.95116,1.95374,1.94999,1.95345,3835
2014.09.09,20:00,1.95349,1.95464,1.95244,1.95414,2253
2014.09.09,21:00,1.95414,1.95595,1.95376,1.95485,1633
2014.09.09,22:00,1.95482,1.95651,1.95316,1.95515,3932
2014.09.09,23:00,1.95515,1.95543,1.95257,1.95285,1765
2014.09.10,00:00,1.95220,1.95420,1.95184,1.95215,1431
2014.09.10,01:00,1.95213,1.95262,1.95144,1.95173,1429
2014.09.10,02:00,1.95163,1.95266,1.95086,1.95248,2114
2014.09.10,03:00,1.95253,1.95344,1.95153,1.95245,2831
2014.09.10,04:00,1.95249,1.95536,1.95157,1.95521,2052
2014.09.10,05:00,1.95517,1.95762,1.95460,1.95523,3184
2014.09.10,06:00,1.95522,1.95535,1.95289,1.95448,1687
2014.09.10,07:00,1.95459,1.95558,1.95412,1.95534,1955
2014.09.10,08:00,1.95534,1.95720,1.95513,1.95685,2173
2014.09.10,09:00,1.95676,1.96084,1.95567,1.96056,3293
2014.09.10,10:00,1.96060,1.96405,1.96026,1.96322,4857
2014.09.10,11:00,1.96319,1.96346,1.95413,1.95413,5935
2014.09.10,12:00,1.95408,1.95623,1.95189,1.95519,5578
2014.09.10,13:00,1.95515,1.95908,1.95433,1.95677,4150
2014.09.10,14:00,1.95677,1.96093,1.95638,1.96059,4205
2014.09.10,15:00,1.96059,1.96375,1.96018,1.96078,6132
2014.09.10,16:00,1.96075,1.96307,1.95753,1.96272,7818
2014.09.10,17:00,1.96270,1.96359,1.95831,1.96013,6637
2014.09.10,18:00,1.96010,1.96035,1.95611,1.95664,4705
2014.09.10,19:00,1.95664,1.96302,1.95617,1.96219,4441
2014.09.10,20:00,1.96223,1.96393,1.96103,1.96356,3694
2014.09.10,21:00,1.96357,1.96883,1.96325,1.96797,4170
2014.09.10,22:00,1.96794,1.96833,1.96581,1.96733,2298
2014.09.10,23:00,1.96728,1.97181,1.96704,1.96808,1559
2014.09.11,00:00,1.97080,1.98048,1.97080,1.97531,2145
2014.09.11,01:00,1.97533,1.97651,1.97373,1.97568,2483
2014.09.11,02:00,1.97568,1.97779,1.97506,1.97582,1712
